entry_id,transaction_id,account_id,type,amount,currency,platform_fee,tax,net_amount,status,reconciliation_id,notes,recorded_at,updated_at,operator_id
LED_188,TXN_10188,ACC_MER_002,credit,17950.39,INR,359.01,53.85,17537.53,reconciled,REC_188,Auto-reconciled,2026-09-02 20:16:00,,SYS
LED_189,TXN_10189,ACC_MER_003,credit,2540.39,INR,50.81,7.62,2481.96,reconciled,REC_189,Auto-reconciled,2026-09-02 16:18:00,,SYS
LED_190,TXN_10190,ACC_MER_003,credit,17069.37,INR,341.39,51.21,16676.77,reconciled,REC_190,Auto-reconciled,2026-09-02 16:20:00,,SYS
LED_191,TXN_10191,ACC_MER_002,credit,20275.76,INR,405.52,60.83,19809.42,reconciled,REC_191,Auto-reconciled,2026-09-02 16:22:00,,SYS
LED_192,TXN_10192,ACC_MER_005,credit,2907.92,INR,58.16,8.72,2841.04,reconciled,REC_192,Auto-reconciled,2026-09-02 20:24:00,,SYS
LED_193,TXN_10193,ACC_MER_002,credit,22843.24,INR,456.86,68.53,22317.85,reconciled,REC_193,Auto-reconciled,2026-09-02 18:26:00,,SYS
LED_195,TXN_10195,ACC_MER_003,credit,6301.22,INR,126.02,18.9,6156.29,reconciled,REC_195,Auto-reconciled,2026-09-02 18:30:00,,SYS
LED_196,TXN_10196,ACC_MER_002,credit,24416.12,INR,488.32,73.25,23854.55,reconciled,REC_196,Auto-reconciled,2026-09-02 18:32:00,,SYS
LED_197,TXN_10197,ACC_MER_001,credit,2499.66,INR,49.99,7.5,2442.17,reconciled,REC_197,Auto-reconciled,2026-09-02 18:34:00,,SYS
LED_198,TXN_10198,ACC_MER_004,credit,5531.08,INR,110.62,16.59,5403.87,reconciled,REC_198,Auto-reconciled,2026-09-02 18:36:00,,SYS
LED_199,TXN_10199,ACC_MER_004,credit,19525.3,INR,390.51,58.58,19076.22,reconciled,REC_199,Auto-reconciled,2026-09-02 16:38:00,,SYS
LED_200,TXN_10200,ACC_MER_005,credit,2358.62,INR,47.17,7.08,2304.37,reconciled,REC_200,Auto-reconciled,2026-09-02 20:40:00,,SYS
LED_201,TXN_10201,ACC_MER_002,credit,8962.0,INR,179.24,26.89,8755.87,reconciled,REC_201,Auto-reconciled,2026-09-02 17:42:00,,SYS
LED_202,TXN_10202,ACC_MER_003,credit,22200.31,INR,444.01,66.6,21689.7,reconciled,REC_202,Auto-reconciled,2026-09-02 19:44:00,,SYS
LED_205,TXN_10205,ACC_MER_001,credit,7898.4,INR,157.97,23.7,7716.74,reconciled,REC_205,Auto-reconciled,2026-09-02 18:50:00,,SYS
LED_206,TXN_10206,ACC_MER_003,credit,15545.77,INR,310.92,46.64,15188.22,reconciled,REC_206,Auto-reconciled,2026-09-02 19:52:00,,SYS
LED_207,TXN_10207,ACC_MER_002,credit,17072.38,INR,341.45,51.22,16679.72,pending,,Awaiting bank settlement,2026-09-01 14:54:00,,SYS
LED_208,TXN_10208,ACC_MER_002,credit,2468.99,INR,49.38,7.41,2412.2,reconciled,REC_208,Auto-reconciled,2026-09-02 20:56:00,,SYS
LED_209,TXN_10209,ACC_MER_002,credit,10756.41,INR,215.13,32.27,10509.01,reconciled,REC_209,Auto-reconciled,2026-09-02 17:58:00,,SYS
LED_211,TXN_10211,ACC_MER_002,credit,16684.19,INR,333.68,50.05,16300.45,reconciled,REC_211,Auto-reconciled,2026-09-02 17:02:00,,SYS
LED_212,TXN_10212,ACC_MER_003,credit,17119.51,INR,342.39,51.36,16725.76,reconciled,REC_212,Auto-reconciled,2026-09-02 17:04:00,,SYS
LED_213,TXN_10213,ACC_MER_001,credit,4939.49,INR,98.79,14.82,4825.88,reconciled,REC_213,Auto-reconciled,2026-09-02 17:06:00,,SYS
LED_214,TXN_10214,ACC_MER_002,credit,22511.26,INR,450.23,67.53,21993.5,reconciled,REC_214,Auto-reconciled,2026-09-02 20:08:00,,SYS
LED_215,TXN_10215,ACC_MER_001,credit,23509.1,INR,470.18,70.53,22968.39,pending,,Awaiting bank settlement,2026-09-01 15:10:00,,SYS
LED_216,TXN_10216,ACC_MER_003,credit,5639.44,INR,112.79,16.92,5509.73,reconciled,REC_216,Auto-reconciled,2026-09-02 19:12:00,,SYS
LED_217,TXN_10217,ACC_MER_005,credit,22025.94,INR,440.52,66.08,21519.34,reconciled,REC_217,Auto-reconciled,2026-09-02 18:14:00,,SYS
LED_218,TXN_10218,ACC_MER_002,credit,9854.66,INR,197.09,29.56,9628.0,reconciled,REC_218,Auto-reconciled,2026-09-02 17:16:00,,SYS
LED_219,TXN_10219,ACC_MER_002,credit,6662.2,INR,133.24,19.99,6508.97,reconciled,REC_219,Auto-reconciled,2026-09-02 19:18:00,,SYS
LED_220,TXN_10220,ACC_MER_005,credit,16305.88,INR,326.12,48.92,15930.84,reconciled,REC_220,Auto-reconciled,2026-09-02 18:20:00,,SYS
LED_221,TXN_10221,ACC_MER_004,credit,16074.31,INR,321.49,48.22,15704.6,reconciled,REC_221,Auto-reconciled,2026-09-02 21:22:00,,SYS
LED_222,TXN_10222,ACC_MER_003,credit,20383.02,INR,407.66,61.15,19914.21,reconciled,REC_222,Auto-reconciled,2026-09-02 19:24:00,,SYS
LED_223,TXN_10223,ACC_MER_001,credit,959.26,INR,19.19,2.88,937.2,reconciled,REC_223,Auto-reconciled,2026-09-02 19:26:00,,SYS
LED_224,TXN_10224,ACC_MER_005,credit,15469.96,INR,309.4,46.41,15114.15,reconciled,REC_224,Auto-reconciled,2026-09-02 19:28:00,,SYS
LED_225,TXN_10225,ACC_MER_002,credit,20458.46,INR,409.17,61.38,19987.92,reconciled,REC_225,Auto-reconciled,2026-09-02 20:30:00,,SYS
LED_226,TXN_10226,ACC_MER_005,credit,3511.55,INR,70.23,10.53,3430.78,reconciled,REC_226,Auto-reconciled,2026-09-02 19:32:00,,SYS
LED_227,TXN_10227,ACC_MER_001,credit,13478.97,INR,269.58,40.44,13168.95,reconciled,REC_227,Auto-reconciled,2026-09-02 20:34:00,,SYS
LED_228,TXN_10228,ACC_MER_004,credit,338.53,INR,6.77,1.02,330.74,pending,,Awaiting bank settlement,2026-09-01 15:36:00,,SYS
LED_229,TXN_10229,ACC_MER_001,credit,16771.85,INR,335.44,50.32,16386.1,reconciled,REC_229,Auto-reconciled,2026-09-02 18:38:00,,SYS
LED_230,TXN_10230,ACC_MER_002,credit,14530.53,INR,290.61,43.59,14196.33,reconciled,REC_230,Auto-reconciled,2026-09-02 20:40:00,,SYS
LED_231,TXN_10231,ACC_MER_002,credit,20888.21,INR,417.76,62.66,20407.78,reconciled,REC_231,Auto-reconciled,2026-09-02 17:42:00,,SYS
LED_232,TXN_10232,ACC_MER_004,credit,8520.55,INR,170.41,25.56,8324.58,reconciled,REC_232,Auto-reconciled,2026-09-02 18:44:00,,SYS
LED_233,TXN_10233,ACC_MER_004,credit,6793.83,INR,135.88,20.38,6637.57,reconciled,REC_233,Auto-reconciled,2026-09-02 21:46:00,,SYS
LED_234,TXN_10234,ACC_MER_004,credit,24144.37,INR,482.89,72.43,23589.05,reconciled,REC_234,Auto-reconciled,2026-09-02 19:48:00,,SYS
LED_235,TXN_10235,ACC_MER_005,credit,21626.09,INR,432.52,64.88,21128.69,reconciled,REC_235,Auto-reconciled,2026-09-02 19:50:00,,SYS
LED_236,TXN_10236,ACC_MER_002,credit,11758.16,INR,235.16,35.27,11487.72,reconciled,REC_236,Auto-reconciled,2026-09-02 17:52:00,,SYS
LED_237,TXN_10237,ACC_MER_001,credit,15357.51,INR,307.15,46.07,15004.29,reconciled,REC_237,Auto-reconciled,2026-09-02 21:54:00,,SYS
LED_238,TXN_10238,ACC_MER_002,credit,8371.13,INR,167.42,25.11,8178.59,reconciled,REC_238,Auto-reconciled,2026-09-02 21:56:00,,SYS
LED_239,TXN_10239,ACC_MER_005,credit,17769.39,INR,355.39,53.31,17360.69,reconciled,REC_239,Auto-reconciled,2026-09-02 17:58:00,,SYS
LED_240,TXN_10240,ACC_MER_001,credit,11428.82,INR,228.58,34.29,11165.96,reconciled,REC_240,Auto-reconciled,2026-09-02 18:00:00,,SYS
LED_241,TXN_10241,ACC_MER_003,credit,2607.61,INR,52.15,7.82,2547.63,reconciled,REC_241,Auto-reconciled,2026-09-02 21:02:00,,SYS
LED_242,TXN_10242,ACC_MER_004,credit,19408.5,INR,388.17,58.23,18962.1,reconciled,REC_242,Auto-reconciled,2026-09-02 22:04:00,,SYS
LED_243,TXN_10243,ACC_MER_003,credit,11330.73,INR,226.61,33.99,11070.12,reconciled,REC_243,Auto-reconciled,2026-09-02 22:06:00,,SYS
LED_244,TXN_10244,ACC_MER_002,credit,6961.0,INR,139.22,20.88,6800.9,reconciled,REC_244,Auto-reconciled,2026-09-02 20:08:00,,SYS
LED_245,TXN_10245,ACC_MER_005,credit,4053.13,INR,81.06,12.16,3959.91,reconciled,REC_245,Auto-reconciled,2026-09-02 18:10:00,,SYS
LED_246,TXN_10246,ACC_MER_001,credit,24373.34,INR,487.47,73.12,23812.75,reconciled,REC_246,Auto-reconciled,2026-09-02 18:12:00,,SYS
LED_247,TXN_10247,ACC_MER_005,credit,2317.19,INR,46.34,6.95,2263.89,reconciled,REC_247,Auto-reconciled,2026-09-02 19:14:00,,SYS
LED_249,TXN_10249,ACC_MER_003,credit,10088.36,INR,201.77,30.27,9856.33,pending,,Awaiting bank settlement,2026-09-01 16:18:00,,SYS
LED_250,TXN_10250,ACC_MER_001,credit,19445.73,INR,388.91,58.34,18998.48,reconciled,REC_250,Auto-reconciled,2026-09-02 20:20:00,,SYS
LED_252,TXN_10252,ACC_MER_003,credit,4145.08,INR,82.9,12.44,4049.74,reconciled,REC_252,Auto-reconciled,2026-09-02 21:24:00,,SYS
LED_253,TXN_10253,ACC_MER_004,credit,12157.32,INR,243.15,36.47,11877.7,reconciled,REC_253,Auto-reconciled,2026-09-02 19:26:00,,SYS
LED_254,TXN_10254,ACC_MER_001,credit,1063.22,INR,21.26,3.19,1038.77,reconciled,REC_254,Auto-reconciled,2026-09-02 20:28:00,,SYS
LED_255,TXN_10255,ACC_MER_001,credit,16466.2,INR,329.32,49.4,16087.48,reconciled,REC_255,Auto-reconciled,2026-09-02 20:30:00,,SYS
LED_256,TXN_10256,ACC_MER_001,credit,15438.95,INR,308.78,46.32,15083.85,reconciled,REC_256,Auto-reconciled,2026-09-02 19:32:00,,SYS
LED_257,TXN_10257,ACC_MER_002,credit,14515.07,INR,290.3,43.55,14181.22,reconciled,REC_257,Auto-reconciled,2026-09-02 21:34:00,,SYS
LED_258,TXN_10258,ACC_MER_002,credit,21929.91,INR,438.6,65.79,21425.52,reconciled,REC_258,Auto-reconciled,2026-09-02 18:36:00,,SYS
LED_260,TXN_10260,ACC_MER_004,credit,7822.44,INR,156.45,23.47,7642.52,reconciled,REC_260,Auto-reconciled,2026-09-02 20:40:00,,SYS
LED_262,TXN_10262,ACC_MER_003,credit,22655.5,INR,453.11,67.97,22134.42,reconciled,REC_262,Auto-reconciled,2026-09-02 18:44:00,,SYS
LED_265,TXN_10265,ACC_MER_002,credit,3077.62,INR,61.55,9.23,3006.83,reconciled,REC_265,Auto-reconciled,2026-09-02 22:50:00,,SYS
LED_266,TXN_10266,ACC_MER_003,credit,21101.42,INR,422.03,63.3,20616.09,reconciled,REC_266,Auto-reconciled,2026-09-02 18:52:00,,SYS
LED_267,TXN_10267,ACC_MER_004,credit,5349.91,INR,107.0,16.05,5226.86,reconciled,REC_267,Auto-reconciled,2026-09-02 19:54:00,,SYS
LED_268,TXN_10268,ACC_MER_005,credit,10041.38,INR,200.83,30.12,9810.43,reconciled,REC_268,Auto-reconciled,2026-09-02 19:56:00,,SYS
LED_269,TXN_10269,ACC_MER_004,credit,6444.56,INR,128.89,19.33,6296.34,reconciled,REC_269,Auto-reconciled,2026-09-02 21:58:00,,SYS
LED_270,TXN_10270,ACC_MER_005,credit,13411.29,INR,268.23,40.23,13102.83,reconciled,REC_270,Auto-reconciled,2026-09-02 22:00:00,,SYS
LED_271,TXN_10271,ACC_MER_004,credit,11491.7,INR,229.83,34.48,11227.39,pending,,Awaiting bank settlement,2026-09-01 17:02:00,,SYS
LED_272,TXN_10272,ACC_MER_005,credit,10225.7,INR,204.51,30.68,9990.51,reconciled,REC_272,Auto-reconciled,2026-09-02 23:04:00,,SYS
LED_273,TXN_10273,ACC_MER_003,credit,17973.48,INR,359.47,53.92,17560.09,reconciled,REC_273,Auto-reconciled,2026-09-02 20:06:00,,SYS
LED_274,TXN_10274,ACC_MER_003,credit,9689.2,INR,193.78,29.07,9466.35,reconciled,REC_274,Auto-reconciled,2026-09-02 20:08:00,,SYS
LED_276,TXN_10276,ACC_MER_004,credit,18871.94,INR,377.44,56.62,18437.89,reconciled,REC_276,Auto-reconciled,2026-09-02 22:12:00,,SYS
LED_277,TXN_10277,ACC_MER_001,credit,7686.09,INR,153.72,23.06,7509.31,reconciled,REC_277,Auto-reconciled,2026-09-02 19:14:00,,SYS
LED_278,TXN_10278,ACC_MER_004,credit,12767.53,INR,255.35,38.3,12473.88,reconciled,REC_278,Auto-reconciled,2026-09-02 19:16:00,,SYS
LED_279,TXN_10279,ACC_MER_001,credit,14755.62,INR,295.11,44.27,14416.24,reconciled,REC_279,Auto-reconciled,2026-09-02 23:18:00,,SYS
LED_280,TXN_10280,ACC_MER_003,credit,6143.49,INR,122.87,18.43,6002.19,reconciled,REC_280,Auto-reconciled,2026-09-02 22:20:00,,SYS
LED_281,TXN_10281,ACC_MER_003,credit,14142.22,INR,282.84,42.43,13816.95,reconciled,REC_281,Auto-reconciled,2026-09-02 22:22:00,,SYS
LED_283,TXN_10283,ACC_MER_002,credit,1277.56,INR,25.55,3.83,1248.18,reconciled,REC_283,Auto-reconciled,2026-09-02 23:26:00,,SYS
LED_284,TXN_10284,ACC_MER_003,credit,8507.88,INR,170.16,25.52,8312.2,reconciled,REC_284,Auto-reconciled,2026-09-02 23:28:00,,SYS
LED_285,TXN_10285,ACC_MER_004,credit,21509.87,INR,430.2,64.53,21015.14,reconciled,REC_285,Auto-reconciled,2026-09-02 20:30:00,,SYS
LED_286,TXN_10286,ACC_MER_001,credit,22105.04,INR,442.1,66.32,21596.62,reconciled,REC_286,Auto-reconciled,2026-09-02 22:32:00,,SYS
LED_288,TXN_10288,ACC_MER_004,credit,8399.41,INR,167.99,25.2,8206.22,reconciled,REC_288,Auto-reconciled,2026-09-02 21:36:00,,SYS
LED_289,TXN_10289,ACC_MER_005,credit,17918.94,INR,358.38,53.76,17506.8,reconciled,REC_289,Auto-reconciled,2026-09-02 20:38:00,,SYS
LED_290,TXN_10290,ACC_MER_002,credit,442.47,INR,8.85,1.33,432.29,reconciled,REC_290,Auto-reconciled,2026-09-02 23:40:00,,SYS
LED_291,TXN_10291,ACC_MER_004,credit,8888.49,INR,177.77,26.67,8684.05,reconciled,REC_291,Auto-reconciled,2026-09-02 23:42:00,,SYS
LED_292,TXN_10292,ACC_MER_003,credit,236.62,INR,4.73,0.71,231.18,reconciled,REC_292,Auto-reconciled,2026-09-02 22:44:00,,SYS
LED_293,TXN_10293,ACC_MER_005,credit,8580.6,INR,171.61,25.74,8383.25,reconciled,REC_293,Auto-reconciled,2026-09-02 21:46:00,,SYS
LED_294,TXN_10294,ACC_MER_004,credit,23883.3,INR,477.67,71.65,23333.98,reconciled,REC_294,Auto-reconciled,2026-09-02 22:48:00,,SYS
LED_295,TXN_10295,ACC_MER_001,credit,8361.04,INR,167.22,25.08,8168.74,reconciled,REC_295,Auto-reconciled,2026-09-02 23:50:00,,SYS
LED_296,TXN_10296,ACC_MER_002,credit,19024.48,INR,380.49,57.07,18586.92,reconciled,REC_296,Auto-reconciled,2026-09-02 22:52:00,,SYS
LED_297,TXN_10297,ACC_MER_001,credit,15624.68,INR,312.49,46.87,15265.31,reconciled,REC_297,Auto-reconciled,2026-09-02 22:54:00,,SYS
LED_299,TXN_10299,ACC_MER_002,credit,15070.43,INR,301.41,45.21,14723.81,reconciled,REC_299,Auto-reconciled,2026-09-02 21:58:00,,SYS
LED_300,TXN_10300,ACC_MER_004,credit,4535.6,INR,90.71,13.61,4431.28,reconciled,REC_300,Auto-reconciled,2026-09-03 00:00:00,,SYS
LED_301,TXN_10301,ACC_MER_005,credit,6393.83,INR,127.88,19.18,6246.77,reconciled,REC_301,Auto-reconciled,2026-09-02 20:02:00,,SYS
LED_302,TXN_10302,ACC_MER_005,credit,2729.25,INR,54.59,8.19,2666.48,reconciled,REC_302,Auto-reconciled,2026-09-03 00:04:00,,SYS
LED_305,TXN_10305,ACC_MER_001,credit,8240.99,INR,164.82,24.72,8051.45,reconciled,REC_305,Auto-reconciled,2026-09-02 21:10:00,,SYS
LED_306,TXN_10306,ACC_MER_004,credit,16305.0,INR,326.1,48.91,15929.98,reconciled,REC_306,Auto-reconciled,2026-09-02 21:12:00,,SYS
LED_307,TXN_10307,ACC_MER_001,credit,14060.02,INR,281.2,42.18,13736.64,reconciled,REC_307,Auto-reconciled,2026-09-02 23:14:00,,SYS
LED_310,TXN_10310,ACC_MER_002,credit,14820.5,INR,296.41,44.46,14479.63,reconciled,REC_310,Auto-reconciled,2026-09-02 20:20:00,,SYS
LED_312,TXN_10312,ACC_MER_004,credit,9758.5,INR,195.17,29.28,9534.05,reconciled,REC_312,Auto-reconciled,2026-09-03 00:24:00,,SYS
LED_313,TXN_10313,ACC_MER_004,credit,13205.57,INR,264.11,39.62,12901.84,reconciled,REC_313,Auto-reconciled,2026-09-02 23:26:00,,SYS
LED_314,TXN_10314,ACC_MER_004,credit,5644.69,INR,112.89,16.93,5514.86,reconciled,REC_314,Auto-reconciled,2026-09-02 23:28:00,,SYS
LED_315,TXN_10315,ACC_MER_001,credit,22161.83,INR,443.24,66.49,21652.11,reconciled,REC_315,Auto-reconciled,2026-09-02 21:30:00,,SYS
LED_317,TXN_10317,ACC_MER_002,credit,8539.29,INR,170.79,25.62,8342.89,reconciled,REC_317,Auto-reconciled,2026-09-02 22:34:00,,SYS
LED_318,TXN_10318,ACC_MER_004,credit,20426.11,INR,408.52,61.28,19956.31,reconciled,REC_318,Auto-reconciled,2026-09-02 20:36:00,,SYS
LED_319,TXN_10319,ACC_MER_004,credit,12907.13,INR,258.14,38.72,12610.27,reconciled,REC_319,Auto-reconciled,2026-09-02 23:38:00,,SYS
LED_320,TXN_10320,ACC_MER_004,credit,9148.51,INR,182.97,27.45,8938.09,reconciled,REC_320,Auto-reconciled,2026-09-03 00:40:00,,SYS
LED_321,TXN_10321,ACC_MER_001,credit,3082.45,INR,61.65,9.25,3011.55,reconciled,REC_321,Auto-reconciled,2026-09-03 00:42:00,,SYS
LED_323,TXN_10323,ACC_MER_005,credit,1405.77,INR,28.12,4.22,1373.44,reconciled,REC_323,Auto-reconciled,2026-09-02 20:46:00,,SYS
LED_324,TXN_10324,ACC_MER_005,credit,24522.48,INR,490.45,73.57,23958.46,reconciled,REC_324,Auto-reconciled,2026-09-03 00:48:00,,SYS
LED_325,TXN_10325,ACC_MER_004,credit,16724.35,INR,334.49,50.17,16339.69,reconciled,REC_325,Auto-reconciled,2026-09-02 21:50:00,,SYS
LED_326,TXN_10326,ACC_MER_005,credit,16941.0,INR,338.82,50.82,16551.36,reconciled,REC_326,Auto-reconciled,2026-09-02 20:52:00,,SYS
LED_327,TXN_10327,ACC_MER_005,credit,666.23,INR,13.32,2.0,650.91,reconciled,REC_327,Auto-reconciled,2026-09-02 21:54:00,,SYS
LED_328,TXN_10328,ACC_MER_001,credit,16368.27,INR,327.37,49.1,15991.8,reconciled,REC_328,Auto-reconciled,2026-09-02 23:56:00,,SYS
LED_329,TXN_10329,ACC_MER_005,credit,9672.01,INR,193.44,29.02,9449.55,reconciled,REC_329,Auto-reconciled,2026-09-03 00:58:00,,SYS
LED_330,TXN_10330,ACC_MER_005,credit,3080.38,INR,61.61,9.24,3009.53,reconciled,REC_330,Auto-reconciled,2026-09-02 22:00:00,,SYS
LED_331,TXN_10331,ACC_MER_004,credit,5106.23,INR,102.12,15.32,4988.79,reconciled,REC_331,Auto-reconciled,2026-09-03 00:02:00,,SYS
LED_332,TXN_10332,ACC_MER_002,credit,16573.41,INR,331.47,49.72,16192.22,reconciled,REC_332,Auto-reconciled,2026-09-02 21:04:00,,SYS
LED_333,TXN_10333,ACC_MER_002,credit,3950.98,INR,79.02,11.85,3860.11,reconciled,REC_333,Auto-reconciled,2026-09-02 22:06:00,,SYS
LED_334,TXN_10334,ACC_MER_002,credit,11678.11,INR,233.56,35.03,11409.51,reconciled,REC_334,Auto-reconciled,2026-09-03 01:08:00,,SYS
LED_335,TXN_10335,ACC_MER_005,credit,365.91,INR,7.32,1.1,357.49,reconciled,REC_335,Auto-reconciled,2026-09-03 01:10:00,,SYS
LED_336,TXN_10336,ACC_MER_005,credit,4821.71,INR,96.43,14.47,4710.81,reconciled,REC_336,Auto-reconciled,2026-09-02 21:12:00,,SYS
LED_337,TXN_10337,ACC_MER_003,credit,16276.55,INR,325.53,48.83,15902.19,reconciled,REC_337,Auto-reconciled,2026-09-02 22:14:00,,SYS
LED_338,TXN_10338,ACC_MER_004,credit,12946.27,INR,258.93,38.84,12648.51,reconciled,REC_338,Auto-reconciled,2026-09-03 01:16:00,,SYS
LED_339,TXN_10339,ACC_MER_001,credit,22321.17,INR,446.42,66.96,21807.78,reconciled,REC_339,Auto-reconciled,2026-09-03 01:18:00,,SYS
LED_340,TXN_10340,ACC_MER_001,credit,15421.47,INR,308.43,46.26,15066.78,reconciled,REC_340,Auto-reconciled,2026-09-03 01:20:00,,SYS
LED_342,TXN_10342,ACC_MER_001,credit,3010.48,INR,60.21,9.03,2941.24,reconciled,REC_342,Auto-reconciled,2026-09-03 01:24:00,,SYS
LED_343,TXN_10343,ACC_MER_004,credit,14053.63,INR,281.07,42.16,13730.4,reconciled,REC_343,Auto-reconciled,2026-09-03 01:26:00,,SYS
LED_344,TXN_10344,ACC_MER_001,credit,11739.16,INR,234.78,35.22,11469.16,reconciled,REC_344,Auto-reconciled,2026-09-02 22:28:00,,SYS
LED_346,TXN_10346,ACC_MER_001,credit,5575.6,INR,111.51,16.73,5447.36,reconciled,REC_346,Auto-reconciled,2026-09-02 21:32:00,,SYS
LED_347,TXN_10347,ACC_MER_005,credit,10721.48,INR,214.43,32.16,10474.89,reconciled,REC_347,Auto-reconciled,2026-09-03 00:34:00,,SYS
LED_348,TXN_10348,ACC_MER_003,credit,13254.61,INR,265.09,39.76,12949.75,reconciled,REC_348,Auto-reconciled,2026-09-02 23:36:00,,SYS
LED_349,TXN_10349,ACC_MER_003,credit,3871.32,INR,77.43,11.61,3782.28,reconciled,REC_349,Auto-reconciled,2026-09-03 00:38:00,,SYS
LED_351,TXN_10351,ACC_MER_001,credit,9943.16,INR,198.86,29.83,9714.47,reconciled,REC_351,Auto-reconciled,2026-09-02 21:42:00,,SYS
LED_353,TXN_10353,ACC_MER_003,credit,14838.73,INR,296.77,44.52,14497.44,reconciled,REC_353,Auto-reconciled,2026-09-03 01:46:00,,SYS
LED_354,TXN_10354,ACC_MER_001,credit,16395.39,INR,327.91,49.19,16018.3,reconciled,REC_354,Auto-reconciled,2026-09-02 21:48:00,,SYS
LED_355,TXN_10355,ACC_MER_003,credit,15215.13,INR,304.3,45.65,14865.18,reconciled,REC_355,Auto-reconciled,2026-09-03 01:50:00,,SYS
LED_356,TXN_10356,ACC_MER_004,credit,23189.63,INR,463.79,69.57,22656.27,reconciled,REC_356,Auto-reconciled,2026-09-03 00:52:00,,SYS
LED_357,TXN_10357,ACC_MER_005,credit,4722.11,INR,94.44,14.17,4613.5,pending,,Awaiting bank settlement,2026-09-01 19:54:00,,SYS
LED_358,TXN_10358,ACC_MER_001,credit,17459.87,INR,349.2,52.38,17058.29,reconciled,REC_358,Auto-reconciled,2026-09-03 00:56:00,,SYS
LED_359,TXN_10359,ACC_MER_002,credit,19676.14,INR,393.52,59.03,19223.59,reconciled,REC_359,Auto-reconciled,2026-09-02 21:58:00,,SYS
LED_360,TXN_10360,ACC_MER_004,credit,12002.96,INR,240.06,36.01,11726.89,reconciled,REC_360,Auto-reconciled,2026-09-02 22:00:00,,SYS
LED_361,TXN_10361,ACC_MER_001,credit,12344.29,INR,246.89,37.03,12060.37,reconciled,REC_361,Auto-reconciled,2026-09-03 00:02:00,,SYS
LED_362,TXN_10362,ACC_MER_002,credit,9186.56,INR,183.73,27.56,8975.27,reconciled,REC_362,Auto-reconciled,2026-09-03 02:04:00,,SYS
LED_363,TXN_10363,ACC_MER_004,credit,6009.54,INR,120.19,18.03,5871.32,reconciled,REC_363,Auto-reconciled,2026-09-02 22:06:00,,SYS
LED_364,TXN_10364,ACC_MER_002,credit,1541.79,INR,30.84,4.63,1506.33,reconciled,REC_364,Auto-reconciled,2026-09-02 22:08:00,,SYS
LED_365,TXN_10365,ACC_MER_004,credit,23023.54,INR,460.47,69.07,22494.0,reconciled,REC_365,Auto-reconciled,2026-09-02 23:10:00,,SYS
LED_367,TXN_10367,ACC_MER_002,credit,16979.89,INR,339.6,50.94,16589.35,reconciled,REC_367,Auto-reconciled,2026-09-03 02:14:00,,SYS
LED_368,TXN_10368,ACC_MER_001,credit,9338.17,INR,186.76,28.01,9123.39,reconciled,REC_368,Auto-reconciled,2026-09-03 01:16:00,,SYS
LED_369,TXN_10369,ACC_MER_002,credit,7115.45,INR,142.31,21.35,6951.79,reconciled,REC_369,Auto-reconciled,2026-09-02 23:18:00,,SYS
LED_371,TXN_10371,ACC_MER_004,credit,8525.1,INR,170.5,25.58,8329.02,reconciled,REC_371,Auto-reconciled,2026-09-03 02:22:00,,SYS
LED_373,TXN_10373,ACC_MER_002,credit,24940.71,INR,498.81,74.82,24367.07,reconciled,REC_373,Auto-reconciled,2026-09-02 22:26:00,,SYS
LED_374,TXN_10374,ACC_MER_003,credit,23149.19,INR,462.98,69.45,22616.76,reconciled,REC_374,Auto-reconciled,2026-09-02 23:28:00,,SYS
LED_375,TXN_10375,ACC_MER_002,credit,17514.76,INR,350.3,52.54,17111.92,reconciled,REC_375,Auto-reconciled,2026-09-03 01:30:00,,SYS
LED_376,TXN_10376,ACC_MER_005,credit,12956.24,INR,259.12,38.87,12658.25,reconciled,REC_376,Auto-reconciled,2026-09-03 00:32:00,,SYS
LED_377,TXN_10377,ACC_MER_001,credit,20620.36,INR,412.41,61.86,20146.09,reconciled,REC_377,Auto-reconciled,2026-09-03 00:34:00,,SYS
LED_378,TXN_10378,ACC_MER_003,credit,13060.71,INR,261.21,39.18,12760.31,reconciled,REC_378,Auto-reconciled,2026-09-03 00:36:00,,SYS
LED_379,TXN_10379,ACC_MER_003,credit,24176.45,INR,483.53,72.53,23620.39,reconciled,REC_379,Auto-reconciled,2026-09-02 22:38:00,,SYS
LED_380,TXN_10380,ACC_MER_005,credit,14132.71,INR,282.65,42.4,13807.66,reconciled,REC_380,Auto-reconciled,2026-09-02 23:40:00,,SYS
LED_381,TXN_10381,ACC_MER_002,credit,14207.87,INR,284.16,42.62,13881.09,reconciled,REC_381,Auto-reconciled,2026-09-02 22:42:00,,SYS
LED_382,TXN_10382,ACC_MER_003,credit,11622.35,INR,232.45,34.87,11355.04,reconciled,REC_382,Auto-reconciled,2026-09-03 02:44:00,,SYS
LED_383,TXN_10383,ACC_MER_002,credit,21729.34,INR,434.59,65.19,21229.57,reconciled,REC_383,Auto-reconciled,2026-09-03 02:46:00,,SYS
LED_384,TXN_10384,ACC_MER_003,credit,8512.46,INR,170.25,25.54,8316.67,reconciled,REC_384,Auto-reconciled,2026-09-03 00:48:00,,SYS
LED_385,TXN_10385,ACC_MER_004,credit,3633.78,INR,72.68,10.9,3550.2,pending,,Awaiting bank settlement,2026-09-01 20:50:00,,SYS
