settlement_id,transaction_id,bank_name,account_last4,routing_number,swift_code,amount,currency,status,failure_reason,batch_id,settled_at,utr_number,reference_id,metadata
STL_185,TXN_10185,SBI,3155,RTG123456,SWIFT123,5400.36,INR,settled,,BATCH_20260901,2026-09-02 16:10:00,UTR57198546,REF_185,{}
STL_186,TXN_10186,SBI,6165,RTG123456,SWIFT123,3370.04,INR,settled,,BATCH_20260901,2026-09-02 17:12:00,UTR93857220,REF_186,{}
STL_187,TXN_10187,HDFC Bank,2752,RTG123456,SWIFT123,9714.41,INR,settled,,BATCH_20260901,2026-09-02 18:14:00,UTR73874470,REF_187,{}
STL_188,TXN_10188,HDFC Bank,2405,RTG123456,SWIFT123,17950.39,INR,settled,,BATCH_20260901,2026-09-02 19:16:00,UTR97200049,REF_188,{}
STL_189,TXN_10189,Axis Bank,8950,RTG123456,SWIFT123,2540.39,INR,settled,,BATCH_20260901,2026-09-02 15:18:00,UTR76442519,REF_189,{}
STL_190,TXN_10190,SBI,3125,RTG123456,SWIFT123,17069.37,INR,settled,,BATCH_20260901,2026-09-02 15:20:00,UTR35574254,REF_190,{}
STL_191,TXN_10191,Axis Bank,8241,RTG123456,SWIFT123,20275.76,INR,settled,,BATCH_20260901,2026-09-02 15:22:00,UTR81830206,REF_191,{}
STL_192,TXN_10192,SBI,6502,RTG123456,SWIFT123,2907.92,INR,settled,,BATCH_20260901,2026-09-02 19:24:00,UTR90935244,REF_192,{}
STL_193,TXN_10193,HDFC Bank,9065,RTG123456,SWIFT123,22843.24,INR,settled,,BATCH_20260901,2026-09-02 17:26:00,UTR40315970,REF_193,{}
STL_195,TXN_10195,ICICI Bank,9987,RTG123456,SWIFT123,6301.22,INR,settled,,BATCH_20260901,2026-09-02 17:30:00,UTR56517191,REF_195,{}
STL_196,TXN_10196,HDFC Bank,4296,RTG123456,SWIFT123,24416.12,INR,settled,,BATCH_20260901,2026-09-02 17:32:00,UTR12324522,REF_196,{}
STL_197,TXN_10197,HDFC Bank,3754,RTG123456,SWIFT123,2499.66,INR,settled,,BATCH_20260901,2026-09-02 17:34:00,UTR42394775,REF_197,{}
STL_198,TXN_10198,Axis Bank,8423,RTG123456,SWIFT123,5531.08,INR,settled,,BATCH_20260901,2026-09-02 17:36:00,UTR65447183,REF_198,{}
STL_199,TXN_10199,SBI,1665,RTG123456,SWIFT123,19525.3,INR,settled,,BATCH_20260901,2026-09-02 15:38:00,UTR41966140,REF_199,{}
STL_200,TXN_10200,Axis Bank,4484,RTG123456,SWIFT123,2358.62,INR,settled,,BATCH_20260901,2026-09-02 19:40:00,UTR98952443,REF_200,{}
STL_201,TXN_10201,Axis Bank,3165,RTG123456,SWIFT123,8962.0,INR,settled,,BATCH_20260901,2026-09-02 16:42:00,UTR74160995,REF_201,{}
STL_202,TXN_10202,HDFC Bank,9111,RTG123456,SWIFT123,22200.31,INR,settled,,BATCH_20260901,2026-09-02 18:44:00,UTR45757509,REF_202,{}
STL_205,TXN_10205,ICICI Bank,4346,RTG123456,SWIFT123,7898.4,INR,settled,,BATCH_20260901,2026-09-02 17:50:00,UTR27812328,REF_205,{}
STL_206,TXN_10206,Axis Bank,4281,RTG123456,SWIFT123,15545.77,INR,settled,,BATCH_20260901,2026-09-02 18:52:00,UTR74780266,REF_206,{}
STL_207,TXN_10207,Axis Bank,2721,RTG123456,SWIFT123,17072.38,INR,pending,,BATCH_20260901,,,REF_207,{}
STL_208,TXN_10208,ICICI Bank,9609,RTG123456,SWIFT123,2468.99,INR,settled,,BATCH_20260901,2026-09-02 19:56:00,UTR11983045,REF_208,{}
STL_209,TXN_10209,SBI,9174,RTG123456,SWIFT123,10756.41,INR,settled,,BATCH_20260901,2026-09-02 16:58:00,UTR31756767,REF_209,{}
STL_211,TXN_10211,HDFC Bank,8820,RTG123456,SWIFT123,16684.19,INR,settled,,BATCH_20260901,2026-09-02 16:02:00,UTR80193331,REF_211,{}
STL_212,TXN_10212,SBI,9930,RTG123456,SWIFT123,17119.51,INR,settled,,BATCH_20260901,2026-09-02 16:04:00,UTR78187306,REF_212,{}
STL_213,TXN_10213,Axis Bank,2806,RTG123456,SWIFT123,4939.49,INR,settled,,BATCH_20260901,2026-09-02 16:06:00,UTR63215145,REF_213,{}
STL_214,TXN_10214,HDFC Bank,1417,RTG123456,SWIFT123,22511.26,INR,settled,,BATCH_20260901,2026-09-02 19:08:00,UTR97990516,REF_214,{}
STL_215,TXN_10215,HDFC Bank,8799,RTG123456,SWIFT123,23509.1,INR,pending,,BATCH_20260901,,,REF_215,{}
STL_216,TXN_10216,SBI,4599,RTG123456,SWIFT123,5639.44,INR,settled,,BATCH_20260901,2026-09-02 18:12:00,UTR76560024,REF_216,{}
STL_217,TXN_10217,SBI,7707,RTG123456,SWIFT123,22025.94,INR,settled,,BATCH_20260901,2026-09-02 17:14:00,UTR20978808,REF_217,{}
STL_218,TXN_10218,HDFC Bank,3202,RTG123456,SWIFT123,9854.66,INR,settled,,BATCH_20260901,2026-09-02 16:16:00,UTR43915131,REF_218,{}
STL_219,TXN_10219,HDFC Bank,1550,RTG123456,SWIFT123,6662.2,INR,settled,,BATCH_20260901,2026-09-02 18:18:00,UTR70299242,REF_219,{}
STL_220,TXN_10220,HDFC Bank,4065,RTG123456,SWIFT123,16305.88,INR,settled,,BATCH_20260901,2026-09-02 17:20:00,UTR20977002,REF_220,{}
STL_221,TXN_10221,ICICI Bank,1828,RTG123456,SWIFT123,16074.31,INR,settled,,BATCH_20260901,2026-09-02 20:22:00,UTR59604408,REF_221,{}
STL_222,TXN_10222,SBI,8776,RTG123456,SWIFT123,20383.02,INR,settled,,BATCH_20260901,2026-09-02 18:24:00,UTR66947152,REF_222,{}
STL_223,TXN_10223,HDFC Bank,7012,RTG123456,SWIFT123,959.26,INR,settled,,BATCH_20260901,2026-09-02 18:26:00,UTR98280530,REF_223,{}
STL_224,TXN_10224,Axis Bank,2159,RTG123456,SWIFT123,15469.96,INR,settled,,BATCH_20260901,2026-09-02 18:28:00,UTR42803588,REF_224,{}
STL_225,TXN_10225,HDFC Bank,7089,RTG123456,SWIFT123,20458.46,INR,settled,,BATCH_20260901,2026-09-02 19:30:00,UTR26273867,REF_225,{}
STL_226,TXN_10226,Axis Bank,4973,RTG123456,SWIFT123,3511.55,INR,settled,,BATCH_20260901,2026-09-02 18:32:00,UTR31434218,REF_226,{}
STL_227,TXN_10227,ICICI Bank,5389,RTG123456,SWIFT123,13478.97,INR,settled,,BATCH_20260901,2026-09-02 19:34:00,UTR83407170,REF_227,{}
STL_228,TXN_10228,SBI,6605,RTG123456,SWIFT123,338.53,INR,pending,,BATCH_20260901,,,REF_228,{}
STL_229,TXN_10229,ICICI Bank,4265,RTG123456,SWIFT123,16771.85,INR,settled,,BATCH_20260901,2026-09-02 17:38:00,UTR28546867,REF_229,{}
STL_230,TXN_10230,Axis Bank,3039,RTG123456,SWIFT123,14530.53,INR,settled,,BATCH_20260901,2026-09-02 19:40:00,UTR13317492,REF_230,{}
STL_231,TXN_10231,HDFC Bank,6521,RTG123456,SWIFT123,20888.21,INR,settled,,BATCH_20260901,2026-09-02 16:42:00,UTR73675114,REF_231,{}
STL_232,TXN_10232,ICICI Bank,3938,RTG123456,SWIFT123,8520.55,INR,settled,,BATCH_20260901,2026-09-02 17:44:00,UTR63431057,REF_232,{}
STL_233,TXN_10233,Axis Bank,6187,RTG123456,SWIFT123,6793.83,INR,settled,,BATCH_20260901,2026-09-02 20:46:00,UTR62877815,REF_233,{}
STL_234,TXN_10234,HDFC Bank,2296,RTG123456,SWIFT123,24144.37,INR,settled,,BATCH_20260901,2026-09-02 18:48:00,UTR66800977,REF_234,{}
STL_235,TXN_10235,SBI,2404,RTG123456,SWIFT123,21626.09,INR,settled,,BATCH_20260901,2026-09-02 18:50:00,UTR69344868,REF_235,{}
STL_236,TXN_10236,Axis Bank,5841,RTG123456,SWIFT123,11758.16,INR,settled,,BATCH_20260901,2026-09-02 16:52:00,UTR53521436,REF_236,{}
STL_237,TXN_10237,Axis Bank,9289,RTG123456,SWIFT123,15357.51,INR,settled,,BATCH_20260901,2026-09-02 20:54:00,UTR21795296,REF_237,{}
STL_238,TXN_10238,ICICI Bank,6392,RTG123456,SWIFT123,8371.13,INR,settled,,BATCH_20260901,2026-09-02 20:56:00,UTR29216602,REF_238,{}
STL_239,TXN_10239,HDFC Bank,6935,RTG123456,SWIFT123,17769.39,INR,settled,,BATCH_20260901,2026-09-02 16:58:00,UTR68041722,REF_239,{}
STL_240,TXN_10240,Axis Bank,6857,RTG123456,SWIFT123,11428.82,INR,settled,,BATCH_20260901,2026-09-02 17:00:00,UTR65550343,REF_240,{}
STL_241,TXN_10241,HDFC Bank,5825,RTG123456,SWIFT123,2607.61,INR,settled,,BATCH_20260901,2026-09-02 20:02:00,UTR77686784,REF_241,{}
STL_242,TXN_10242,SBI,8412,RTG123456,SWIFT123,19408.5,INR,settled,,BATCH_20260901,2026-09-02 21:04:00,UTR31655400,REF_242,{}
STL_243,TXN_10243,ICICI Bank,6097,RTG123456,SWIFT123,11330.73,INR,settled,,BATCH_20260901,2026-09-02 21:06:00,UTR29524202,REF_243,{}
STL_244,TXN_10244,ICICI Bank,1979,RTG123456,SWIFT123,6961.0,INR,settled,,BATCH_20260901,2026-09-02 19:08:00,UTR38037538,REF_244,{}
STL_245,TXN_10245,SBI,9286,RTG123456,SWIFT123,4053.13,INR,settled,,BATCH_20260901,2026-09-02 17:10:00,UTR36022964,REF_245,{}
STL_246,TXN_10246,ICICI Bank,9750,RTG123456,SWIFT123,24373.34,INR,settled,,BATCH_20260901,2026-09-02 17:12:00,UTR42776149,REF_246,{}
STL_247,TXN_10247,HDFC Bank,3443,RTG123456,SWIFT123,2317.19,INR,settled,,BATCH_20260901,2026-09-02 18:14:00,UTR41682745,REF_247,{}
STL_249,TXN_10249,ICICI Bank,3487,RTG123456,SWIFT123,10088.36,INR,pending,,BATCH_20260901,,,REF_249,{}
STL_250,TXN_10250,Axis Bank,1455,RTG123456,SWIFT123,19445.73,INR,settled,,BATCH_20260901,2026-09-02 19:20:00,UTR63080998,REF_250,{}
STL_252,TXN_10252,HDFC Bank,5065,RTG123456,SWIFT123,4145.08,INR,settled,,BATCH_20260901,2026-09-02 20:24:00,UTR46609508,REF_252,{}
STL_253,TXN_10253,Axis Bank,4188,RTG123456,SWIFT123,12157.32,INR,settled,,BATCH_20260901,2026-09-02 18:26:00,UTR56647718,REF_253,{}
STL_254,TXN_10254,HDFC Bank,4953,RTG123456,SWIFT123,1063.22,INR,settled,,BATCH_20260901,2026-09-02 19:28:00,UTR57183957,REF_254,{}
STL_255,TXN_10255,ICICI Bank,2088,RTG123456,SWIFT123,16466.2,INR,settled,,BATCH_20260901,2026-09-02 19:30:00,UTR71599185,REF_255,{}
STL_256,TXN_10256,ICICI Bank,1489,RTG123456,SWIFT123,15438.95,INR,settled,,BATCH_20260901,2026-09-02 18:32:00,UTR16592296,REF_256,{}
STL_257,TXN_10257,SBI,5519,RTG123456,SWIFT123,14515.07,INR,settled,,BATCH_20260901,2026-09-02 20:34:00,UTR31595614,REF_257,{}
STL_258,TXN_10258,SBI,2102,RTG123456,SWIFT123,21929.91,INR,settled,,BATCH_20260901,2026-09-02 17:36:00,UTR93445717,REF_258,{}
STL_260,TXN_10260,Axis Bank,2582,RTG123456,SWIFT123,7822.44,INR,settled,,BATCH_20260901,2026-09-02 19:40:00,UTR46366597,REF_260,{}
STL_262,TXN_10262,ICICI Bank,2213,RTG123456,SWIFT123,22655.5,INR,settled,,BATCH_20260901,2026-09-02 17:44:00,UTR75038315,REF_262,{}
STL_265,TXN_10265,HDFC Bank,9315,RTG123456,SWIFT123,3077.62,INR,settled,,BATCH_20260901,2026-09-02 21:50:00,UTR45857889,REF_265,{}
STL_266,TXN_10266,SBI,4114,RTG123456,SWIFT123,21101.42,INR,settled,,BATCH_20260901,2026-09-02 17:52:00,UTR94071474,REF_266,{}
STL_267,TXN_10267,HDFC Bank,1865,RTG123456,SWIFT123,5349.91,INR,settled,,BATCH_20260901,2026-09-02 18:54:00,UTR97071502,REF_267,{}
STL_268,TXN_10268,HDFC Bank,3455,RTG123456,SWIFT123,10041.38,INR,settled,,BATCH_20260901,2026-09-02 18:56:00,UTR48004578,REF_268,{}
STL_269,TXN_10269,SBI,2392,RTG123456,SWIFT123,6444.56,INR,settled,,BATCH_20260901,2026-09-02 20:58:00,UTR81057114,REF_269,{}
STL_270,TXN_10270,Axis Bank,6295,RTG123456,SWIFT123,13411.29,INR,settled,,BATCH_20260901,2026-09-02 21:00:00,UTR35775937,REF_270,{}
STL_271,TXN_10271,ICICI Bank,8164,RTG123456,SWIFT123,11491.7,INR,pending,,BATCH_20260901,,,REF_271,{}
STL_272,TXN_10272,Axis Bank,2299,RTG123456,SWIFT123,10225.7,INR,settled,,BATCH_20260901,2026-09-02 22:04:00,UTR90668104,REF_272,{}
STL_273,TXN_10273,Axis Bank,8185,RTG123456,SWIFT123,17973.48,INR,settled,,BATCH_20260901,2026-09-02 19:06:00,UTR58567384,REF_273,{}
STL_274,TXN_10274,ICICI Bank,2286,RTG123456,SWIFT123,9689.2,INR,settled,,BATCH_20260901,2026-09-02 19:08:00,UTR95978543,REF_274,{}
STL_276,TXN_10276,SBI,7627,RTG123456,SWIFT123,18871.94,INR,settled,,BATCH_20260901,2026-09-02 21:12:00,UTR31543068,REF_276,{}
STL_277,TXN_10277,HDFC Bank,6468,RTG123456,SWIFT123,7686.09,INR,settled,,BATCH_20260901,2026-09-02 18:14:00,UTR56923021,REF_277,{}
STL_278,TXN_10278,HDFC Bank,3142,RTG123456,SWIFT123,12767.53,INR,settled,,BATCH_20260901,2026-09-02 18:16:00,UTR42173227,REF_278,{}
STL_279,TXN_10279,SBI,5414,RTG123456,SWIFT123,14755.62,INR,settled,,BATCH_20260901,2026-09-02 22:18:00,UTR74660465,REF_279,{}
STL_280,TXN_10280,ICICI Bank,9258,RTG123456,SWIFT123,6143.49,INR,settled,,BATCH_20260901,2026-09-02 21:20:00,UTR17417133,REF_280,{}
STL_281,TXN_10281,HDFC Bank,6088,RTG123456,SWIFT123,14142.22,INR,settled,,BATCH_20260901,2026-09-02 21:22:00,UTR85279043,REF_281,{}
STL_283,TXN_10283,SBI,8999,RTG123456,SWIFT123,1277.56,INR,settled,,BATCH_20260901,2026-09-02 22:26:00,UTR27131407,REF_283,{}
STL_284,TXN_10284,ICICI Bank,4443,RTG123456,SWIFT123,8507.88,INR,settled,,BATCH_20260901,2026-09-02 22:28:00,UTR29505379,REF_284,{}
STL_285,TXN_10285,HDFC Bank,4336,RTG123456,SWIFT123,21509.87,INR,settled,,BATCH_20260901,2026-09-02 19:30:00,UTR95815221,REF_285,{}
STL_286,TXN_10286,Axis Bank,9032,RTG123456,SWIFT123,22105.04,INR,settled,,BATCH_20260901,2026-09-02 21:32:00,UTR26144794,REF_286,{}
STL_288,TXN_10288,HDFC Bank,1652,RTG123456,SWIFT123,8399.41,INR,settled,,BATCH_20260901,2026-09-02 20:36:00,UTR50777728,REF_288,{}
STL_289,TXN_10289,Axis Bank,1742,RTG123456,SWIFT123,17918.94,INR,settled,,BATCH_20260901,2026-09-02 19:38:00,UTR40062452,REF_289,{}
STL_290,TXN_10290,HDFC Bank,5896,RTG123456,SWIFT123,442.47,INR,settled,,BATCH_20260901,2026-09-02 22:40:00,UTR24368971,REF_290,{}
STL_291,TXN_10291,ICICI Bank,9934,RTG123456,SWIFT123,8888.49,INR,settled,,BATCH_20260901,2026-09-02 22:42:00,UTR55308603,REF_291,{}
STL_292,TXN_10292,SBI,7434,RTG123456,SWIFT123,236.62,INR,settled,,BATCH_20260901,2026-09-02 21:44:00,UTR38464843,REF_292,{}
STL_293,TXN_10293,HDFC Bank,2151,RTG123456,SWIFT123,8580.6,INR,settled,,BATCH_20260901,2026-09-02 20:46:00,UTR57977700,REF_293,{}
STL_294,TXN_10294,ICICI Bank,7996,RTG123456,SWIFT123,23883.3,INR,settled,,BATCH_20260901,2026-09-02 21:48:00,UTR31693820,REF_294,{}
STL_295,TXN_10295,ICICI Bank,6321,RTG123456,SWIFT123,8361.04,INR,settled,,BATCH_20260901,2026-09-02 22:50:00,UTR77533749,REF_295,{}
STL_296,TXN_10296,HDFC Bank,2325,RTG123456,SWIFT123,19024.48,INR,settled,,BATCH_20260901,2026-09-02 21:52:00,UTR72192011,REF_296,{}
STL_297,TXN_10297,HDFC Bank,2992,RTG123456,SWIFT123,15624.68,INR,settled,,BATCH_20260901,2026-09-02 21:54:00,UTR15453268,REF_297,{}
STL_299,TXN_10299,SBI,4165,RTG123456,SWIFT123,15070.43,INR,settled,,BATCH_20260901,2026-09-02 20:58:00,UTR24886763,REF_299,{}
STL_300,TXN_10300,HDFC Bank,5126,RTG123456,SWIFT123,4535.6,INR,settled,,BATCH_20260901,2026-09-02 23:00:00,UTR75751878,REF_300,{}
STL_301,TXN_10301,Axis Bank,3872,RTG123456,SWIFT123,6393.83,INR,settled,,BATCH_20260901,2026-09-02 19:02:00,UTR20214021,REF_301,{}
STL_302,TXN_10302,Axis Bank,7503,RTG123456,SWIFT123,2729.25,INR,settled,,BATCH_20260901,2026-09-02 23:04:00,UTR77852756,REF_302,{}
STL_305,TXN_10305,Axis Bank,7091,RTG123456,SWIFT123,8240.99,INR,settled,,BATCH_20260901,2026-09-02 20:10:00,UTR97736610,REF_305,{}
STL_306,TXN_10306,HDFC Bank,4188,RTG123456,SWIFT123,16305.0,INR,settled,,BATCH_20260901,2026-09-02 20:12:00,UTR32483285,REF_306,{}
STL_307,TXN_10307,Axis Bank,4654,RTG123456,SWIFT123,14060.02,INR,settled,,BATCH_20260901,2026-09-02 22:14:00,UTR88845495,REF_307,{}
STL_310,TXN_10310,HDFC Bank,2484,RTG123456,SWIFT123,14820.5,INR,settled,,BATCH_20260901,2026-09-02 19:20:00,UTR82166873,REF_310,{}
STL_312,TXN_10312,SBI,2022,RTG123456,SWIFT123,9758.5,INR,settled,,BATCH_20260901,2026-09-02 23:24:00,UTR78407640,REF_312,{}
STL_313,TXN_10313,Axis Bank,2483,RTG123456,SWIFT123,13205.57,INR,settled,,BATCH_20260901,2026-09-02 22:26:00,UTR12890933,REF_313,{}
STL_314,TXN_10314,ICICI Bank,7789,RTG123456,SWIFT123,5644.69,INR,settled,,BATCH_20260901,2026-09-02 22:28:00,UTR51938074,REF_314,{}
STL_315,TXN_10315,HDFC Bank,9367,RTG123456,SWIFT123,22161.83,INR,settled,,BATCH_20260901,2026-09-02 20:30:00,UTR10703220,REF_315,{}
STL_317,TXN_10317,SBI,9288,RTG123456,SWIFT123,8539.29,INR,settled,,BATCH_20260901,2026-09-02 21:34:00,UTR71230322,REF_317,{}
STL_318,TXN_10318,Axis Bank,8576,RTG123456,SWIFT123,20426.11,INR,settled,,BATCH_20260901,2026-09-02 19:36:00,UTR54435116,REF_318,{}
STL_319,TXN_10319,HDFC Bank,8329,RTG123456,SWIFT123,12907.13,INR,settled,,BATCH_20260901,2026-09-02 22:38:00,UTR62384865,REF_319,{}
STL_320,TXN_10320,SBI,3343,RTG123456,SWIFT123,9148.51,INR,settled,,BATCH_20260901,2026-09-02 23:40:00,UTR57372050,REF_320,{}
STL_321,TXN_10321,SBI,7972,RTG123456,SWIFT123,3082.45,INR,settled,,BATCH_20260901,2026-09-02 23:42:00,UTR81690188,REF_321,{}
STL_323,TXN_10323,Axis Bank,9602,RTG123456,SWIFT123,1405.77,INR,settled,,BATCH_20260901,2026-09-02 19:46:00,UTR64727368,REF_323,{}
STL_324,TXN_10324,HDFC Bank,9845,RTG123456,SWIFT123,24522.48,INR,settled,,BATCH_20260901,2026-09-02 23:48:00,UTR80669504,REF_324,{}
STL_325,TXN_10325,Axis Bank,8239,RTG123456,SWIFT123,16724.35,INR,settled,,BATCH_20260901,2026-09-02 20:50:00,UTR29015293,REF_325,{}
STL_326,TXN_10326,ICICI Bank,2442,RTG123456,SWIFT123,16941.0,INR,settled,,BATCH_20260901,2026-09-02 19:52:00,UTR31940852,REF_326,{}
STL_327,TXN_10327,HDFC Bank,3199,RTG123456,SWIFT123,666.23,INR,settled,,BATCH_20260901,2026-09-02 20:54:00,UTR46795304,REF_327,{}
STL_328,TXN_10328,ICICI Bank,1845,RTG123456,SWIFT123,16368.27,INR,settled,,BATCH_20260901,2026-09-02 22:56:00,UTR60518396,REF_328,{}
STL_329,TXN_10329,ICICI Bank,4458,RTG123456,SWIFT123,9672.01,INR,settled,,BATCH_20260901,2026-09-02 23:58:00,UTR34240732,REF_329,{}
STL_330,TXN_10330,HDFC Bank,4065,RTG123456,SWIFT123,3080.38,INR,settled,,BATCH_20260901,2026-09-02 21:00:00,UTR91944953,REF_330,{}
STL_331,TXN_10331,SBI,1284,RTG123456,SWIFT123,5106.23,INR,settled,,BATCH_20260901,2026-09-02 23:02:00,UTR45064054,REF_331,{}
STL_332,TXN_10332,Axis Bank,4171,RTG123456,SWIFT123,16573.41,INR,settled,,BATCH_20260901,2026-09-02 20:04:00,UTR34900689,REF_332,{}
STL_333,TXN_10333,Axis Bank,1047,RTG123456,SWIFT123,3950.98,INR,settled,,BATCH_20260901,2026-09-02 21:06:00,UTR14693714,REF_333,{}
STL_334,TXN_10334,HDFC Bank,4628,RTG123456,SWIFT123,11678.11,INR,settled,,BATCH_20260901,2026-09-03 00:08:00,UTR16233653,REF_334,{}
STL_335,TXN_10335,HDFC Bank,5488,RTG123456,SWIFT123,365.91,INR,settled,,BATCH_20260901,2026-09-03 00:10:00,UTR65313513,REF_335,{}
STL_336,TXN_10336,Axis Bank,4914,RTG123456,SWIFT123,4821.71,INR,settled,,BATCH_20260901,2026-09-02 20:12:00,UTR45570955,REF_336,{}
STL_337,TXN_10337,Axis Bank,8526,RTG123456,SWIFT123,16276.55,INR,settled,,BATCH_20260901,2026-09-02 21:14:00,UTR75090178,REF_337,{}
STL_338,TXN_10338,HDFC Bank,3075,RTG123456,SWIFT123,12946.27,INR,settled,,BATCH_20260901,2026-09-03 00:16:00,UTR21932313,REF_338,{}
STL_339,TXN_10339,HDFC Bank,2563,RTG123456,SWIFT123,22321.17,INR,settled,,BATCH_20260901,2026-09-03 00:18:00,UTR46646340,REF_339,{}
STL_340,TXN_10340,SBI,9698,RTG123456,SWIFT123,15421.47,INR,settled,,BATCH_20260901,2026-09-03 00:20:00,UTR46454275,REF_340,{}
STL_342,TXN_10342,HDFC Bank,4757,RTG123456,SWIFT123,3010.48,INR,settled,,BATCH_20260901,2026-09-03 00:24:00,UTR95385288,REF_342,{}
STL_343,TXN_10343,ICICI Bank,5484,RTG123456,SWIFT123,14053.63,INR,settled,,BATCH_20260901,2026-09-03 00:26:00,UTR69674714,REF_343,{}
STL_344,TXN_10344,ICICI Bank,4804,RTG123456,SWIFT123,11739.16,INR,settled,,BATCH_20260901,2026-09-02 21:28:00,UTR11698873,REF_344,{}
STL_346,TXN_10346,ICICI Bank,8875,RTG123456,SWIFT123,5575.6,INR,settled,,BATCH_20260901,2026-09-02 20:32:00,UTR78085151,REF_346,{}
STL_347,TXN_10347,SBI,4073,RTG123456,SWIFT123,10721.48,INR,settled,,BATCH_20260901,2026-09-02 23:34:00,UTR28423062,REF_347,{}
STL_348,TXN_10348,Axis Bank,7524,RTG123456,SWIFT123,13254.61,INR,settled,,BATCH_20260901,2026-09-02 22:36:00,UTR29432468,REF_348,{}
STL_349,TXN_10349,ICICI Bank,7051,RTG123456,SWIFT123,3871.32,INR,settled,,BATCH_20260901,2026-09-02 23:38:00,UTR28992240,REF_349,{}
STL_351,TXN_10351,Axis Bank,6449,RTG123456,SWIFT123,9943.16,INR,settled,,BATCH_20260901,2026-09-02 20:42:00,UTR83415845,REF_351,{}
STL_353,TXN_10353,ICICI Bank,7237,RTG123456,SWIFT123,14838.73,INR,settled,,BATCH_20260901,2026-09-03 00:46:00,UTR93511980,REF_353,{}
STL_354,TXN_10354,Axis Bank,2839,RTG123456,SWIFT123,16395.39,INR,settled,,BATCH_20260901,2026-09-02 20:48:00,UTR86234979,REF_354,{}
STL_355,TXN_10355,Axis Bank,7500,RTG123456,SWIFT123,15215.13,INR,settled,,BATCH_20260901,2026-09-03 00:50:00,UTR62277234,REF_355,{}
STL_356,TXN_10356,Axis Bank,8284,RTG123456,SWIFT123,23189.63,INR,settled,,BATCH_20260901,2026-09-02 23:52:00,UTR45638405,REF_356,{}
STL_357,TXN_10357,SBI,7661,RTG123456,SWIFT123,4722.11,INR,pending,,BATCH_20260901,,,REF_357,{}
STL_358,TXN_10358,HDFC Bank,2192,RTG123456,SWIFT123,17459.87,INR,settled,,BATCH_20260901,2026-09-02 23:56:00,UTR64547659,REF_358,{}
STL_359,TXN_10359,Axis Bank,6628,RTG123456,SWIFT123,19676.14,INR,settled,,BATCH_20260901,2026-09-02 20:58:00,UTR52278289,REF_359,{}
STL_360,TXN_10360,SBI,4294,RTG123456,SWIFT123,12002.96,INR,settled,,BATCH_20260901,2026-09-02 21:00:00,UTR78782630,REF_360,{}
STL_361,TXN_10361,ICICI Bank,5014,RTG123456,SWIFT123,12344.29,INR,settled,,BATCH_20260901,2026-09-02 23:02:00,UTR72909791,REF_361,{}
STL_362,TXN_10362,HDFC Bank,4912,RTG123456,SWIFT123,9186.56,INR,settled,,BATCH_20260901,2026-09-03 01:04:00,UTR96616762,REF_362,{}
STL_363,TXN_10363,HDFC Bank,2744,RTG123456,SWIFT123,6009.54,INR,settled,,BATCH_20260901,2026-09-02 21:06:00,UTR71503109,REF_363,{}
STL_364,TXN_10364,HDFC Bank,5198,RTG123456,SWIFT123,1541.79,INR,settled,,BATCH_20260901,2026-09-02 21:08:00,UTR30386243,REF_364,{}
STL_365,TXN_10365,HDFC Bank,7349,RTG123456,SWIFT123,23023.54,INR,settled,,BATCH_20260901,2026-09-02 22:10:00,UTR81562333,REF_365,{}
STL_367,TXN_10367,ICICI Bank,6608,RTG123456,SWIFT123,16979.89,INR,settled,,BATCH_20260901,2026-09-03 01:14:00,UTR98394222,REF_367,{}
STL_368,TXN_10368,Axis Bank,9780,RTG123456,SWIFT123,9338.17,INR,settled,,BATCH_20260901,2026-09-03 00:16:00,UTR45592932,REF_368,{}
STL_369,TXN_10369,Axis Bank,6124,RTG123456,SWIFT123,7115.45,INR,settled,,BATCH_20260901,2026-09-02 22:18:00,UTR45909475,REF_369,{}
STL_371,TXN_10371,HDFC Bank,6294,RTG123456,SWIFT123,8525.1,INR,settled,,BATCH_20260901,2026-09-03 01:22:00,UTR78674491,REF_371,{}
STL_373,TXN_10373,ICICI Bank,2384,RTG123456,SWIFT123,24940.71,INR,settled,,BATCH_20260901,2026-09-02 21:26:00,UTR29177990,REF_373,{}
STL_374,TXN_10374,ICICI Bank,2716,RTG123456,SWIFT123,23149.19,INR,settled,,BATCH_20260901,2026-09-02 22:28:00,UTR99709864,REF_374,{}
STL_375,TXN_10375,ICICI Bank,7667,RTG123456,SWIFT123,17514.76,INR,settled,,BATCH_20260901,2026-09-03 00:30:00,UTR10682937,REF_375,{}
STL_376,TXN_10376,ICICI Bank,3209,RTG123456,SWIFT123,12956.24,INR,settled,,BATCH_20260901,2026-09-02 23:32:00,UTR75414403,REF_376,{}
STL_377,TXN_10377,Axis Bank,7243,RTG123456,SWIFT123,20620.36,INR,settled,,BATCH_20260901,2026-09-02 23:34:00,UTR45032286,REF_377,{}
STL_378,TXN_10378,HDFC Bank,8057,RTG123456,SWIFT123,13060.71,INR,settled,,BATCH_20260901,2026-09-02 23:36:00,UTR14497424,REF_378,{}
STL_379,TXN_10379,ICICI Bank,3124,RTG123456,SWIFT123,24176.45,INR,settled,,BATCH_20260901,2026-09-02 21:38:00,UTR72511866,REF_379,{}
